date,customer,product,quantity,price,sales,month,year,row_id,order_id,ship_date,ship_mode,customer_id,segment,country,city,state,postal_code,region,retail_sales_people,product_id,category,sub_category,returned,discount,profit,day_of_week,is_weekend,revenue,total_spend,order_count,product_total_sales,source
2014-09-23,sanjit chand,carina double wide media storage towers in natural & black,5,80.97999999999999,404.9,9,2014,4098,ca-2014-116904,2014-09-28,standard class,sc-20095,consumer,united states,minneapolis,minnesota,55407,central,kelly williams,off-st-10000736,office supplies,storage,not,0.0,16.196,tuesday,False,404.9,2294.484,19,2299.832,retail_supply_chain_sales
2014-09-23,sanjit chand,gbc instant report kit,2,6.47,12.94,9,2014,4100,ca-2014-116904,2014-09-28,standard class,sc-20095,consumer,united states,minneapolis,minnesota,55407,central,kelly williams,off-bi-10000301,office supplies,binders,not,0.0,6.47,tuesday,False,12.94,2294.484,19,164.985,retail_supply_chain_sales
2017-06-19,zuschuss carroll,"holmes visible mist ultrasonic humidifier with 2.3-gallon output per day, replacement filter",1,2.264,2.264,6,2017,4101,us-2017-102288,2017-06-23,standard class,zc-21910,consumer,united states,houston,texas,77095,central,kelly williams,off-ap-10004655,office supplies,appliances,not,0.8,-5.2072,monday,False,2.264,2047.373,26,47.544000000000004,retail_supply_chain_sales
2017-06-19,zuschuss carroll,hoover replacement belt for commercial guardsman heavy-duty upright vacuum,1,0.444,0.444,6,2017,4102,us-2017-102288,2017-06-23,standard class,zc-21910,consumer,united states,houston,texas,77095,central,kelly williams,off-ap-10002906,office supplies,appliances,not,0.8,-1.11,monday,False,0.444,2047.373,26,9.768,retail_supply_chain_sales
2017-06-19,zuschuss carroll,xerox 1982,8,18.272,146.176,6,2017,4103,us-2017-102288,2017-06-23,standard class,zc-21910,consumer,united states,houston,texas,77095,central,kelly williams,off-pa-10000740,office supplies,paper,not,0.2,47.5072,monday,False,146.176,2047.373,26,237.536,retail_supply_chain_sales
2017-12-21,rick bensley,staple-based wall hangings,2,7.96,15.92,12,2017,4104,ca-2017-137456,2017-12-21,same day,rb-19465,home office,united states,fremont,nebraska,68025,central,kelly williams,fur-fu-10001940,furniture,furnishings,not,0.0,7.0048,thursday,False,15.92,2276.064,20,422.288,retail_supply_chain_sales
2017-07-08,jay kimmel,ge dsl phone line filter,5,31.992,159.96,7,2017,4105,us-2017-155999,2017-08-13,standard class,jk-15370,consumer,united states,san diego,california,92105,west,anna andreadi,tec-ph-10000439,technology,phones,yes,0.2,17.9955,saturday,True,159.96,2136.458,16,495.87600000000003,retail_supply_chain_sales
2017-07-08,jay kimmel,avery printable repositionable plastic tabs,2,6.88,13.76,7,2017,4106,us-2017-155999,2017-08-13,standard class,jk-15370,consumer,united states,san diego,california,92105,west,anna andreadi,off-bi-10000404,office supplies,binders,yes,0.2,4.644,saturday,True,13.76,2136.458,16,115.24000000000001,retail_supply_chain_sales
2016-08-22,dorothy dickinson,"gbc standard recycled report covers, clear plastic sheets",2,2.156,4.312,8,2016,4107,us-2016-148334,2016-08-26,standard class,dd-13570,consumer,united states,houston,texas,77041,central,kelly williams,off-bi-10003676,office supplies,binders,not,0.8,-6.8992,monday,False,4.312,269.542,9,258.72,retail_supply_chain_sales
2015-07-09,marc crier,eldon shelf savers cubes and bins,2,6.98,13.96,7,2015,4108,ca-2015-105599,2015-07-09,same day,mc-17275,consumer,united states,new york city,new york,10011,east,chuck magee,off-st-10002486,office supplies,storage,not,0.0,0.2792,thursday,False,13.96,1232.562,11,300.14,retail_supply_chain_sales
2015-07-09,marc crier,anderson hickey conga table tops & accessories,3,9.138,27.414,7,2015,4109,ca-2015-105599,2015-07-09,same day,mc-17275,consumer,united states,new york city,new york,10011,east,chuck magee,fur-ta-10003837,furniture,tables,not,0.4,-14.1639,thursday,False,27.414,1232.562,11,51.782,retail_supply_chain_sales
2015-12-25,dionis lloyd,"logitech b530 usb headset - headset - full size, binaural",2,36.99,73.98,12,2015,4110,ca-2015-153717,2016-01-01,standard class,dl-13495,corporate,united states,detroit,michigan,48227,central,kelly williams,tec-ph-10002923,technology,phones,not,0.0,19.9746,friday,False,73.98,900.0899999999999,10,739.8,retail_supply_chain_sales
2015-12-25,dionis lloyd,rush hierlooms collection rich wood bookcases,1,160.98,160.98,12,2015,4111,ca-2015-153717,2016-01-01,standard class,dl-13495,corporate,united states,detroit,michigan,48227,central,kelly williams,fur-bo-10004360,furniture,bookcases,not,0.0,20.9274,friday,False,160.98,900.0899999999999,10,489.37919999999997,retail_supply_chain_sales
2015-12-25,dionis lloyd,xerox 1978,3,5.78,17.34,12,2015,4112,ca-2015-153717,2016-01-01,standard class,dl-13495,corporate,united states,detroit,michigan,48227,central,kelly williams,off-pa-10002160,office supplies,paper,not,0.0,8.4966,friday,False,17.34,900.0899999999999,10,174.556,retail_supply_chain_sales
2015-12-25,dionis lloyd,newell 351,1,3.28,3.28,12,2015,4113,ca-2015-153717,2016-01-01,standard class,dl-13495,corporate,united states,detroit,michigan,48227,central,kelly williams,off-ar-10002375,office supplies,art,not,0.0,0.9512,friday,False,3.28,900.0899999999999,10,82.656,retail_supply_chain_sales
2015-02-05,noah childs,avery 501,3,2.952,8.856,2,2015,4114,ca-2015-116687,2015-07-05,standard class,nc-18625,corporate,united states,houston,texas,77095,central,kelly williams,off-la-10000443,office supplies,labels,not,0.2,2.9889,thursday,False,8.856,373.53200000000004,7,66.42,retail_supply_chain_sales
2015-02-05,noah childs,samsung rugby iii,3,52.792,158.376,2,2015,4115,ca-2015-116687,2015-07-05,standard class,nc-18625,corporate,united states,houston,texas,77095,central,kelly williams,tec-ph-10001750,technology,phones,not,0.2,13.8579,thursday,False,158.376,373.53200000000004,7,1385.79,retail_supply_chain_sales
2015-11-24,toby swindell,avery reinforcements for hole-punch pages,2,1.584,3.168,11,2015,4117,ca-2015-153416,2015-11-29,standard class,ts-21340,consumer,united states,los angeles,california,90036,west,anna andreadi,off-bi-10002813,office supplies,binders,not,0.2,0.99,tuesday,False,3.168,974.7819999999999,12,28.512,retail_supply_chain_sales
2015-11-24,toby swindell,xerox 225,3,6.48,19.44,11,2015,4118,ca-2015-153416,2015-11-29,standard class,ts-21340,consumer,united states,los angeles,california,90036,west,anna andreadi,off-pa-10002005,office supplies,paper,not,0.0,9.3312,tuesday,False,19.44,974.7819999999999,12,196.99200000000002,retail_supply_chain_sales
2015-11-24,toby swindell,fellowes bankers box staxonsteel drawer file/stacking system,7,64.98,454.86,11,2015,4119,ca-2015-153416,2015-11-29,standard class,ts-21340,consumer,united states,los angeles,california,90036,west,anna andreadi,off-st-10000060,office supplies,storage,not,0.0,54.5832,tuesday,False,454.86,974.7819999999999,12,2027.376,retail_supply_chain_sales
2015-11-24,toby swindell,avery premier heavy-duty binder with round locking rings,8,11.424,91.392,11,2015,4120,ca-2015-153416,2015-11-29,standard class,ts-21340,consumer,united states,los angeles,california,90036,west,anna andreadi,off-bi-10002706,office supplies,binders,not,0.2,29.7024,tuesday,False,91.392,974.7819999999999,12,191.352,retail_supply_chain_sales
2017-04-09,michael moore,kingston digital datatraveler 8gb usb 2.0,4,4.76,19.04,4,2017,4121,ca-2017-117394,2017-10-09,standard class,mm-17920,consumer,united states,philadelphia,pennsylvania,19120,east,chuck magee,tec-ac-10000199,technology,accessories,not,0.2,-1.428,sunday,True,19.04,541.076,13,44.03,retail_supply_chain_sales
2017-11-05,liz pelletier,"ampad phone message book, recycled, 400 message capacity, 5 ¾” x 11”",6,6.239999999999999,37.44,11,2017,4122,ca-2017-133823,2017-12-05,same day,lp-17080,consumer,united states,seattle,washington,98103,west,anna andreadi,off-pa-10002870,office supplies,paper,not,0.0,16.848,sunday,True,37.44,756.606,9,124.8,retail_supply_chain_sales
2017-11-05,liz pelletier,avery 50,3,12.530000000000001,37.59,11,2017,4123,ca-2017-133823,2017-12-05,same day,lp-17080,consumer,united states,seattle,washington,98103,west,anna andreadi,off-la-10004545,office supplies,labels,not,0.0,17.6673,sunday,True,37.59,756.606,9,235.564,retail_supply_chain_sales
2017-11-05,liz pelletier,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",2,13.016,26.032,11,2017,4124,ca-2017-133823,2017-12-05,same day,lp-17080,consumer,united states,seattle,washington,98103,west,anna andreadi,off-bi-10000962,office supplies,binders,not,0.2,9.4366,sunday,True,26.032,756.606,9,410.004,retail_supply_chain_sales
2014-11-05,brooke gillingham,staple holder,3,11.969999999999999,35.91,11,2014,4125,ca-2014-127523,2014-11-05,standard class,bg-11695,corporate,united states,watertown,new york,13601,east,chuck magee,off-ap-10004249,office supplies,appliances,not,0.0,9.6957,wednesday,False,35.91,188.696,6,528.78,retail_supply_chain_sales
2017-07-27,mike gockenbach,"eldon delta triangular chair mat, 52"" x 58"", clear",3,30.343999999999998,91.032,7,2017,4126,ca-2017-123239,2017-07-31,second class,mg-18145,consumer,united states,jacksonville,florida,32216,south,cassandra brandow,fur-fu-10001602,furniture,furnishings,not,0.2,-2.2758,thursday,False,91.032,388.544,5,546.192,retail_supply_chain_sales
2017-06-05,gary zandusky,dixon ticonderoga core-lock colored pencils,6,9.11,54.66,6,2017,4127,ca-2017-156769,2017-09-05,first class,gz-14470,consumer,united states,arlington,virginia,22204,south,cassandra brandow,off-ar-10003179,office supplies,art,not,0.0,18.0378,monday,False,54.66,1597.8600000000001,11,229.572,retail_supply_chain_sales
2014-09-19,john lee,project tote personal file,6,11.223999999999998,67.344,9,2014,4128,ca-2014-127299,2014-09-24,standard class,jl-15835,consumer,united states,charlotte,north carolina,28205,south,cassandra brandow,off-st-10003722,office supplies,storage,not,0.2,7.5762,friday,False,67.344,3338.352,30,193.61399999999998,retail_supply_chain_sales
2015-03-29,denny ordway,acco 6 outlet guardian premium plus surge suppressor,4,18.32,73.28,3,2015,4130,ca-2015-121272,2015-04-04,standard class,do-13435,consumer,united states,seattle,washington,98103,west,anna andreadi,off-ap-10001947,office supplies,appliances,not,0.0,21.2512,sunday,True,73.28,1300.0315,13,289.456,retail_supply_chain_sales
2014-11-18,ann blume,"gbc white gloss covers, plain front",5,2.896,14.48,11,2014,4131,ca-2014-115336,2014-11-25,standard class,ab-10600,corporate,united states,chicago,illinois,60623,central,kelly williams,off-bi-10001107,office supplies,binders,not,0.8,-23.892,tuesday,False,14.48,616.726,7,269.328,retail_supply_chain_sales
2015-02-07,karl braun,easy-staple paper,3,3.984,11.952,2,2015,4132,ca-2015-111703,2015-09-07,standard class,kb-16315,consumer,united states,hollywood,florida,33021,south,cassandra brandow,off-pa-10000349,office supplies,paper,not,0.2,4.0338,saturday,True,11.952,1569.464,22,2504.192,retail_supply_chain_sales
2015-02-07,karl braun,xerox 1957,3,5.184,15.552,2,2015,4133,ca-2015-111703,2015-09-07,standard class,kb-16315,consumer,united states,hollywood,florida,33021,south,cassandra brandow,off-pa-10003349,office supplies,paper,not,0.2,5.6376,saturday,True,15.552,1569.464,22,95.904,retail_supply_chain_sales
2014-08-09,ted trevino,advantus plastic paper clips,9,5.0,45.0,8,2014,4134,ca-2014-128839,2014-09-13,standard class,tt-21070,consumer,united states,chesapeake,virginia,23320,south,cassandra brandow,off-fa-10002280,office supplies,fasteners,not,0.0,21.6,saturday,True,45.0,1321.884,11,225.0,retail_supply_chain_sales
2014-08-09,ted trevino,"epson workforce wf-2530 all-in-one printer, copier scanner",3,69.99,209.97,8,2014,4135,ca-2014-128839,2014-09-13,standard class,tt-21070,consumer,united states,chesapeake,virginia,23320,south,cassandra brandow,tec-ma-10000029,technology,machines,not,0.0,90.2871,saturday,True,209.96999999999997,1321.884,11,279.96,retail_supply_chain_sales
2017-02-10,paul van hugh,"performers binder/pad holder, black",5,22.424,112.12,2,2017,4136,ca-2017-105914,2017-08-10,standard class,pv-18985,home office,united states,los angeles,california,90036,west,anna andreadi,off-bi-10002854,office supplies,binders,not,0.2,42.045,friday,False,112.12,788.548,11,611.054,retail_supply_chain_sales
2017-11-19,dorothy dickinson,oic binder clips,7,3.5799999999999996,25.06,11,2017,4138,ca-2017-110926,2017-11-23,standard class,dd-13570,consumer,united states,alexandria,virginia,22304,south,cassandra brandow,off-fa-10000624,office supplies,fasteners,not,0.0,12.53,sunday,True,25.06,269.542,9,128.164,retail_supply_chain_sales
2016-12-30,keith dawkins,avery binding system hidden tab executive style index sets,6,1.1540000000000001,6.924,12,2016,4139,ca-2016-117226,2017-01-01,first class,kd-16495,corporate,united states,deer park,texas,77536,central,kelly williams,off-bi-10004654,office supplies,binders,not,0.8,-10.386,friday,False,6.924000000000001,1607.752,24,91.743,retail_supply_chain_sales
2017-01-12,ralph arnett,personal file boxes with fold-down carry handle,3,12.464,37.392,1,2017,4140,ca-2017-127313,2017-04-12,first class,ra-19285,consumer,united states,philadelphia,pennsylvania,19120,east,chuck magee,off-st-10001228,office supplies,storage,not,0.2,2.337,thursday,False,37.392,1417.946,16,177.612,retail_supply_chain_sales
2017-01-12,ralph arnett,"ultra door kickplate, 8""h x 34""w",5,15.824000000000002,79.12,1,2017,4141,ca-2017-127313,2017-04-12,first class,ra-19285,consumer,united states,philadelphia,pennsylvania,19120,east,chuck magee,fur-fu-10003798,furniture,furnishings,not,0.2,13.846,thursday,False,79.12,1417.946,16,158.24,retail_supply_chain_sales
2016-06-13,sonia sunley,avery 51,3,6.3,18.9,6,2016,4142,ca-2016-136287,2016-06-17,standard class,ss-20590,consumer,united states,wichita,kansas,67212,central,kelly williams,off-la-10003148,office supplies,labels,not,0.0,8.694,monday,False,18.9,418.49,9,95.75999999999999,retail_supply_chain_sales
2014-05-19,john huston,avery heavy-duty ezd view binder with locking rings,9,6.38,57.42,5,2014,4143,us-2014-107699,2014-05-23,standard class,jh-15820,consumer,united states,midland,michigan,48640,central,kelly williams,off-bi-10001249,office supplies,binders,not,0.0,26.4132,monday,False,57.42,528.91,8,170.984,retail_supply_chain_sales
2017-01-30,eugene hildebrand,"crayola anti dust chalk, 12/pack",7,1.82,12.74,1,2017,4144,ca-2017-112725,2017-06-02,standard class,eh-14125,home office,united states,san francisco,california,94110,west,anna andreadi,off-ar-10003759,office supplies,art,yes,0.0,5.733,monday,False,12.74,1632.529,16,59.696,retail_supply_chain_sales
2017-01-30,eugene hildebrand,newell 338,3,2.94,8.82,1,2017,4145,ca-2017-112725,2017-06-02,standard class,eh-14125,home office,united states,san francisco,california,94110,west,anna andreadi,off-ar-10001227,office supplies,art,yes,0.0,2.3814,monday,False,8.82,1632.529,16,23.52,retail_supply_chain_sales
2017-01-30,eugene hildebrand,novimex swivel fabric task chair,1,120.784,120.784,1,2017,4146,ca-2017-112725,2017-06-02,standard class,eh-14125,home office,united states,san francisco,california,94110,west,anna andreadi,fur-ch-10000863,furniture,chairs,yes,0.2,-13.5882,monday,False,120.784,1632.529,16,1147.4479999999999,retail_supply_chain_sales
2015-11-28,tom prescott,"tenex contemporary contur chairmats for low and medium pile carpet, computer, 39"" x 49""",3,107.52999999999999,322.59,11,2015,4147,ca-2015-136196,2015-11-28,standard class,tp-21415,consumer,united states,freeport,new york,11520,east,chuck magee,fur-fu-10004017,furniture,furnishings,not,0.0,64.518,saturday,True,322.59,912.8308,9,1010.7819999999999,retail_supply_chain_sales
2017-10-23,randy bradley,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",3,3.254,9.762,10,2017,4148,ca-2017-106068,2017-10-28,standard class,rb-19330,consumer,united states,austin,texas,78745,central,kelly williams,off-bi-10000962,office supplies,binders,not,0.8,-15.1311,monday,False,9.762,350.266,5,410.004,retail_supply_chain_sales
2017-10-23,randy bradley,advantus rolling storage box,1,13.72,13.72,10,2017,4149,ca-2017-106068,2017-10-28,standard class,rb-19330,consumer,united states,austin,texas,78745,central,kelly williams,off-st-10004507,office supplies,storage,not,0.2,1.2005,monday,False,13.72,350.266,5,428.75,retail_supply_chain_sales
2017-10-23,randy bradley,wd my passport ultra 1tb portable external hard drive,1,55.2,55.2,10,2017,4150,ca-2017-106068,2017-10-28,standard class,rb-19330,consumer,united states,austin,texas,78745,central,kelly williams,tec-ac-10002942,technology,accessories,not,0.2,-2.07,monday,False,55.2,350.266,5,1007.4,retail_supply_chain_sales
2017-10-23,randy bradley,"carina 42""hx23 3/4""w media storage unit",4,64.784,259.136,10,2017,4151,ca-2017-106068,2017-10-28,standard class,rb-19330,consumer,united states,austin,texas,78745,central,kelly williams,off-st-10002344,office supplies,storage,not,0.2,-58.3056,monday,False,259.136,350.266,5,1635.796,retail_supply_chain_sales
2017-07-09,cassandra brandow,avery 519,5,5.848,29.24,7,2017,4152,ca-2017-100160,2017-11-09,standard class,cb-12025,consumer,united states,philadelphia,pennsylvania,19134,east,chuck magee,off-la-10002475,office supplies,labels,not,0.2,9.8685,sunday,True,29.24,1812.672,21,121.34599999999999,retail_supply_chain_sales
2017-07-09,cassandra brandow,"eureka recycled copy paper 8 1/2"" x 11"", ream",3,5.184,15.552,7,2017,4153,ca-2017-100160,2017-11-09,standard class,cb-12025,consumer,united states,philadelphia,pennsylvania,19134,east,chuck magee,off-pa-10003072,office supplies,paper,not,0.2,5.4432,sunday,True,15.552,1812.672,21,110.16,retail_supply_chain_sales
2017-07-09,cassandra brandow,poly string tie envelopes,3,1.632,4.896,7,2017,4154,ca-2017-100160,2017-11-09,standard class,cb-12025,consumer,united states,philadelphia,pennsylvania,19134,east,chuck magee,off-en-10001509,office supplies,envelopes,not,0.2,1.6524,sunday,True,4.896,1812.672,21,68.136,retail_supply_chain_sales
2016-12-29,michael paige,gbc wire binding strips,4,9.522,38.088,12,2016,4155,ca-2016-139689,2017-03-01,standard class,mp-17965,corporate,united states,bristol,tennessee,37620,south,cassandra brandow,off-bi-10004781,office supplies,binders,not,0.7,-27.9312,thursday,False,38.088,1505.732,18,212.65800000000002,retail_supply_chain_sales
2016-12-29,michael paige,zipper ring binder pockets,3,0.9359999999999999,2.808,12,2016,4156,ca-2016-139689,2017-03-01,standard class,mp-17965,corporate,united states,bristol,tennessee,37620,south,cassandra brandow,off-bi-10000145,office supplies,binders,not,0.7,-1.9656,thursday,False,2.808,1505.732,18,81.744,retail_supply_chain_sales
2015-05-12,scot wooten,belkin f8e887 usb wired ergonomic keyboard,2,23.992,47.984,5,2015,4157,ca-2015-101091,2015-09-12,second class,sw-20245,consumer,united states,philadelphia,pennsylvania,19140,east,chuck magee,tec-ac-10003280,technology,accessories,not,0.2,0.5998,tuesday,False,47.984,1085.078,10,563.812,retail_supply_chain_sales
2015-05-12,scot wooten,"gbc white gloss covers, plain front",6,4.344,26.064,5,2015,4158,ca-2015-101091,2015-09-12,second class,sw-20245,consumer,united states,philadelphia,pennsylvania,19140,east,chuck magee,off-bi-10001107,office supplies,binders,not,0.7,-19.9824,tuesday,False,26.064,1085.078,10,269.328,retail_supply_chain_sales
2014-01-11,suzanne mcnair,southworth parchment paper & envelopes,3,5.232,15.696,1,2014,4159,ca-2014-126907,2014-08-11,standard class,sm-20950,corporate,united states,chicago,illinois,60610,central,kelly williams,off-pa-10000533,office supplies,paper,not,0.2,5.1012,saturday,True,15.696000000000002,1940.36,19,83.712,retail_supply_chain_sales
2016-04-16,arthur prichep,newell 341,3,4.28,12.84,4,2016,4160,us-2016-164588,2016-04-23,standard class,ap-10915,consumer,united states,columbus,georgia,31907,south,cassandra brandow,off-ar-10003056,office supplies,art,not,0.0,3.7236,saturday,True,12.84,1794.296,29,96.72800000000001,retail_supply_chain_sales
2017-05-14,amy hunt,x-rack file for hanging folders,2,11.29,22.58,5,2017,4162,ca-2017-115546,2017-05-18,standard class,ah-10465,consumer,united states,new york city,new york,10035,east,chuck magee,off-st-10002214,office supplies,storage,not,0.0,5.8708,sunday,True,22.58,603.024,6,318.378,retail_supply_chain_sales
2015-03-14,emily phan,avery 476,4,4.13,16.52,3,2015,4163,ca-2015-163587,2015-03-18,standard class,ep-13915,consumer,united states,dover,new hampshire,3820,east,chuck magee,off-la-10004484,office supplies,labels,not,0.0,7.5992,saturday,True,16.52,2426.3360000000002,27,137.11599999999999,retail_supply_chain_sales
2017-01-14,tracy poddar,imation 8gb mini traveldrive usb 2.0 flash drive,7,24.151999999999997,169.064,1,2017,4165,us-2017-106131,2017-01-16,first class,tp-21565,corporate,united states,aurora,colorado,80013,west,anna andreadi,tec-ac-10003027,technology,accessories,not,0.2,-14.7931,saturday,True,169.064,657.104,8,350.20399999999995,retail_supply_chain_sales
2017-01-14,tracy poddar,mobile personal file cube,9,18.736,168.624,1,2017,4166,us-2017-106131,2017-01-16,first class,tp-21565,corporate,united states,aurora,colorado,80013,west,anna andreadi,off-st-10003638,office supplies,storage,not,0.2,14.7546,saturday,True,168.624,657.104,8,449.664,retail_supply_chain_sales
2015-08-03,anthony rawles,xerox 1997,3,6.48,19.44,8,2015,4167,ca-2015-160213,2015-08-03,standard class,ar-10825,corporate,united states,long beach,new york,11561,east,chuck magee,off-pa-10003848,office supplies,paper,not,0.0,9.3312,monday,False,19.44,1781.974,11,178.848,retail_supply_chain_sales
2014-11-10,helen andreada,iris project case,4,7.98,31.92,11,2014,4168,ca-2014-157924,2014-11-10,first class,ha-14920,consumer,united states,pasadena,california,91104,west,anna andreadi,off-st-10002352,office supplies,storage,yes,0.0,8.2992,monday,False,31.92,1342.692,16,225.036,retail_supply_chain_sales
2014-11-10,helen andreada,global enterprise series seating high-back swivel/tilt chairs,2,216.784,433.568,11,2014,4169,ca-2014-157924,2014-11-10,first class,ha-14920,consumer,united states,pasadena,california,91104,west,anna andreadi,fur-ch-10000229,furniture,chairs,yes,0.2,-65.0352,monday,False,433.568,1342.692,16,812.94,retail_supply_chain_sales
2015-04-13,heather jas,xerox 210,6,5.184,31.104,4,2015,4170,ca-2015-100216,2015-04-14,first class,hj-14875,home office,united states,mesa,arizona,85204,west,anna andreadi,off-pa-10000788,office supplies,paper,not,0.2,10.8864,monday,False,31.104,358.1,6,95.904,retail_supply_chain_sales
2015-04-13,heather jas,xerox 1973,3,18.272000000000002,54.816,4,2015,4171,ca-2015-100216,2015-04-14,first class,hj-14875,home office,united states,mesa,arizona,85204,west,anna andreadi,off-pa-10002968,office supplies,paper,not,0.2,17.8152,monday,False,54.816,358.1,6,169.01600000000002,retail_supply_chain_sales
2017-11-16,jay kimmel,eldon shelf savers cubes and bins,7,6.9799999999999995,48.86,11,2017,4172,ca-2017-100601,2017-11-20,standard class,jk-15370,consumer,united states,fresno,california,93727,west,anna andreadi,off-st-10002486,office supplies,storage,not,0.0,0.9772,thursday,False,48.86,2136.458,16,300.14,retail_supply_chain_sales
2016-01-07,jay fein,"wilson jones hanging view binder, white, 1""",2,7.1,14.2,1,2016,4173,ca-2016-152163,2016-01-07,same day,jf-15355,consumer,united states,columbia,south carolina,29203,south,cassandra brandow,off-bi-10002215,office supplies,binders,not,0.0,6.532,thursday,False,14.2,1069.492,15,143.42,retail_supply_chain_sales
2016-01-07,jay fein,xerox 210,2,6.48,12.96,1,2016,4174,ca-2016-152163,2016-01-07,same day,jf-15355,consumer,united states,columbia,south carolina,29203,south,cassandra brandow,off-pa-10000788,office supplies,paper,not,0.0,6.2208,thursday,False,12.96,1069.492,15,95.904,retail_supply_chain_sales
2016-01-07,jay fein,binding machine supplies,2,29.17,58.34,1,2016,4175,ca-2016-152163,2016-01-07,same day,jf-15355,consumer,united states,columbia,south carolina,29203,south,cassandra brandow,off-bi-10003364,office supplies,binders,not,0.0,28.0032,thursday,False,58.34,1069.492,15,667.9929999999999,retail_supply_chain_sales
2015-11-29,eileen kiefer,"boston electric pencil sharpener, model 1818, charcoal black",2,28.15,56.3,11,2015,4176,ca-2015-154340,2015-11-30,first class,ek-13795,home office,united states,santa ana,california,92704,west,anna andreadi,off-ar-10003582,office supplies,art,not,0.0,15.764,sunday,True,56.3,105.148,3,523.59,retail_supply_chain_sales
2014-07-04,roland schwarz,xerox 1945,3,40.99,122.97,7,2014,4178,ca-2014-128846,2014-12-04,standard class,rs-19765,corporate,united states,columbia,south carolina,29203,south,cassandra brandow,off-pa-10000100,office supplies,paper,not,0.0,60.2553,friday,False,122.97,1758.25,11,1696.986,retail_supply_chain_sales
2016-06-16,bill donatelli,"wirebound message books, four 2 3/4"" x 5"" forms per page, 600 sets per book",5,9.27,46.35,6,2016,4179,ca-2016-148593,2016-06-18,second class,bd-11320,consumer,united states,los angeles,california,90045,west,anna andreadi,off-pa-10001776,office supplies,paper,not,0.0,21.7845,thursday,False,46.349999999999994,2029.1129999999998,17,246.582,retail_supply_chain_sales
2017-06-03,ben ferrer,economy binders,9,1.6640000000000001,14.976,6,2017,4180,us-2017-119039,2017-10-03,standard class,bf-11170,home office,united states,san francisco,california,94109,west,anna andreadi,off-bi-10004182,office supplies,binders,not,0.2,5.4288,saturday,True,14.976,2092.044,23,29.952,retail_supply_chain_sales
2017-07-10,joe kamberova,storex duratech recycled plastic frosted binders,5,0.8480000000000001,4.24,7,2017,4181,ca-2017-128426,2017-11-10,standard class,jk-15730,consumer,united states,houston,texas,77036,central,kelly williams,off-bi-10000756,office supplies,binders,not,0.8,-6.36,monday,False,4.24,1933.532,17,94.128,retail_supply_chain_sales
2017-06-10,cyra reiten,logitech g430 surround sound gaming headset with dolby 7.1 technology,4,79.99,319.96,6,2017,4182,us-2017-136868,2017-12-10,standard class,cr-12820,home office,united states,new york city,new york,10035,east,chuck magee,tec-ac-10001539,technology,accessories,not,0.0,115.1856,saturday,True,319.96,1397.8724,7,1247.844,retail_supply_chain_sales
2017-06-10,cyra reiten,"adams telephone message book w/dividers/space for phone numbers, 5 1/4""x8 1/2"", 200/messages",3,5.68,17.04,6,2017,4183,us-2017-136868,2017-12-10,standard class,cr-12820,home office,united states,new york city,new york,10035,east,chuck magee,off-pa-10002377,office supplies,paper,not,0.0,7.668,saturday,True,17.04,1397.8724,7,172.672,retail_supply_chain_sales
2017-06-10,cyra reiten,space solutions hd industrial steel shelving.,3,114.97000000000001,344.91,6,2017,4184,us-2017-136868,2017-12-10,standard class,cr-12820,home office,united states,new york city,new york,10035,east,chuck magee,off-st-10000991,office supplies,storage,not,0.0,10.3473,saturday,True,344.91,1397.8724,7,2345.388,retail_supply_chain_sales
2016-05-12,aleksandra gannaway,o'sullivan 5-shelf heavy-duty bookcases,1,81.94,81.94,5,2016,4185,ca-2016-143749,2016-07-12,first class,ag-10300,corporate,united states,franklin,massachusetts,2038,east,chuck magee,fur-bo-10002853,furniture,bookcases,not,0.0,20.485,thursday,False,81.94,367.548,5,540.804,retail_supply_chain_sales
2016-10-21,charles mccrossin,logitech desktop mk120 mouse and keyboard combo,6,16.36,98.16,10,2016,4186,ca-2016-111493,2016-10-22,first class,cm-12160,consumer,united states,baltimore,maryland,21215,east,chuck magee,tec-ac-10004510,technology,accessories,not,0.0,9.816,friday,False,98.16,529.794,6,778.736,retail_supply_chain_sales
2017-05-18,susan gilcrest,"acco pressboard covers with storage hooks, 14 7/8"" x 11"", light blue",7,0.982,6.874,5,2017,4187,ca-2017-112536,2017-05-23,standard class,sg-20890,corporate,united states,mcallen,texas,78501,central,kelly williams,off-bi-10003712,office supplies,binders,not,0.8,-10.6547,thursday,False,6.874,47.946,5,131.097,retail_supply_chain_sales
2017-05-18,susan gilcrest,"avery framed view binder, ezd ring (locking), navy, 1 1/2""",1,1.996,1.996,5,2017,4188,ca-2017-112536,2017-05-23,standard class,sg-20890,corporate,united states,mcallen,texas,78501,central,kelly williams,off-bi-10002571,office supplies,binders,not,0.8,-3.2934,thursday,False,1.996,47.946,5,99.80000000000001,retail_supply_chain_sales
2017-05-18,susan gilcrest,plastic stacking crates & casters,2,4.464,8.928,5,2017,4189,ca-2017-112536,2017-05-23,standard class,sg-20890,corporate,united states,mcallen,texas,78501,central,kelly williams,off-st-10004835,office supplies,storage,not,0.2,0.6696,thursday,False,8.928,47.946,5,35.712,retail_supply_chain_sales
