customer_id,customer_name,segment,region,city,last_purchase_date,days_since_last_purchase
544,hans anderson,consumer,asia pacific,unknown,2024-08-26,492
587,ingrid martin,corporate,europe,unknown,2024-08-26,492
1730,yuki kim,corporate,north america,unknown,2024-08-26,492
76,amina wang,consumer,north america,unknown,2024-08-28,490
335,diego thomas,consumer,north america,unknown,2024-08-28,490
821,karen rossi,consumer,asia pacific,unknown,2024-08-28,490
1284,oscar johansson,consumer,asia pacific,unknown,2024-08-29,489
585,ingrid laurent,consumer,north america,unknown,2024-08-30,488
566,hans park,corporate,europe,unknown,2024-08-31,487
1668,wei thompson,consumer,asia pacific,unknown,2024-09-01,486
418,ethan williams,consumer,north america,unknown,2024-09-03,484
45,ali patel,consumer,middle east & africa,unknown,2024-09-04,483
1519,sarah khan,home office,europe,unknown,2024-09-04,483
640,ivan müller,consumer,europe,unknown,2024-09-05,482
767,jessica williams,consumer,north america,unknown,2024-09-05,482
1166,noah dubois,consumer,north america,unknown,2024-09-05,482
249,christopher müller,consumer,north america,unknown,2024-09-06,481
287,clara schmidt,corporate,south america,unknown,2024-09-06,481
309,david suzuki,consumer,middle east & africa,unknown,2024-09-06,481
1226,olivia garcia,home office,north america,unknown,2024-09-06,481
1345,pierre patel,consumer,europe,unknown,2024-09-06,481
1274,omar weber,home office,south america,unknown,2024-09-07,480
1693,william robinson,consumer,north america,unknown,2024-09-07,480
938,linda fischer,consumer,north america,unknown,2024-09-09,478
651,ivan thomas,home office,south america,unknown,2024-09-10,477
877,layla johansson,consumer,europe,unknown,2024-09-10,477
1005,maria costa,consumer,asia pacific,unknown,2024-09-10,477
796,joseph romano,consumer,south america,unknown,2024-09-11,476
922,liam nilsson,home office,europe,unknown,2024-09-11,476
340,elizabeth chen,home office,north america,unknown,2024-09-12,475
1252,omar costa,corporate,north america,unknown,2024-09-13,474
87,amir moreau,home office,asia pacific,unknown,2024-09-14,473
599,ingrid white,consumer,asia pacific,unknown,2024-09-14,473
952,linda santos,corporate,europe,unknown,2024-09-14,473
147,ayumi thomas,consumer,middle east & africa,unknown,2024-09-15,472
605,isabella ferrari,corporate,europe,unknown,2024-09-15,472
670,jamal pereira,consumer,north america,unknown,2024-09-15,472
1310,oscar williams,corporate,north america,unknown,2024-09-15,472
1695,william romano,consumer,north america,unknown,2024-09-15,472
1711,xiao martin,home office,north america,unknown,2024-09-15,472
203,carlos yamamoto,consumer,north america,unknown,2024-09-16,471
610,isabella johansson,corporate,middle east & africa,unknown,2024-09-16,471
1349,pierre smith,consumer,europe,unknown,2024-09-16,471
1733,yuki pereira,corporate,north america,unknown,2024-09-16,471
1744,zara clark,consumer,south america,unknown,2024-09-16,471
1748,zara harris,corporate,north america,unknown,2024-09-16,471
184,carlos ferrari,home office,north america,unknown,2024-09-17,470
325,diego miller,consumer,europe,unknown,2024-09-18,469
1457,robert garcia,consumer,europe,unknown,2024-09-19,468
1485,sakura garcia,home office,europe,unknown,2024-09-19,468
73,amina taylor,consumer,asia pacific,unknown,2024-09-20,467
1028,maria thomas,corporate,asia pacific,unknown,2024-09-21,466
1066,mia ali,corporate,south america,unknown,2024-09-22,465
1253,omar dubois,home office,asia pacific,unknown,2024-09-22,465
1524,sarah miller,corporate,south america,unknown,2024-09-23,464
1070,mia chen,consumer,europe,unknown,2024-09-24,463
1527,sarah patel,consumer,asia pacific,unknown,2024-09-24,463
1658,wei patel,corporate,south america,unknown,2024-09-24,463
612,isabella jones,corporate,europe,unknown,2024-09-25,462
1342,pierre jones,corporate,europe,unknown,2024-09-26,461
79,amir anderson,corporate,europe,unknown,2024-09-27,460
805,karen ali,consumer,asia pacific,unknown,2024-09-27,460
737,jennifer yamamoto,consumer,europe,unknown,2024-09-28,459
1228,olivia jones,consumer,europe,unknown,2024-09-28,459
188,carlos patel,corporate,middle east & africa,unknown,2024-09-29,458
1089,mia santos,consumer,asia pacific,unknown,2024-09-29,458
1227,olivia johnson,corporate,south america,unknown,2024-09-30,457
1463,robert leroy,home office,europe,unknown,2024-10-01,456
1125,michael tanaka,consumer,south america,unknown,2024-10-02,455
1605,thomas chen,home office,north america,unknown,2024-10-02,455
536,hanna sato,consumer,north america,unknown,2024-10-03,454
973,lucas nilsson,consumer,europe,unknown,2024-10-03,454
1254,omar dubois,home office,europe,unknown,2024-10-03,454
1418,raj thompson,home office,asia pacific,unknown,2024-10-03,454
319,diego johansson,consumer,middle east & africa,unknown,2024-10-04,453
652,ivan williams,corporate,asia pacific,unknown,2024-10-04,453
886,layla romano,corporate,asia pacific,unknown,2024-10-04,453
383,emma müller,consumer,europe,unknown,2024-10-06,451
781,john suzuki,home office,north america,unknown,2024-10-06,451
1073,mia costa,consumer,europe,unknown,2024-10-06,451
1157,nadia taylor,corporate,middle east & africa,unknown,2024-10-06,451
1293,oscar martinez,corporate,south america,unknown,2024-10-06,451
1765,zara thomas,consumer,north america,unknown,2024-10-08,449
512,giulia yamamoto,consumer,asia pacific,unknown,2024-10-09,448
562,hans miller,consumer,europe,unknown,2024-10-09,448
783,john wang,home office,asia pacific,unknown,2024-10-09,448
884,layla patel,consumer,north america,unknown,2024-10-09,448
929,liam schmidt,consumer,asia pacific,unknown,2024-10-09,448
1080,mia jones,home office,europe,unknown,2024-10-09,448
1243,olivia sharma,consumer,north america,unknown,2024-10-09,448
1736,yuki sharma,corporate,north america,unknown,2024-10-10,447
1104,michael ferrari,consumer,europe,unknown,2024-10-11,446
1146,nadia martinez,corporate,north america,unknown,2024-10-11,446
1259,omar jackson,home office,north america,unknown,2024-10-11,446
1414,raj schmidt,consumer,asia pacific,unknown,2024-10-11,446
1444,richard santos,consumer,asia pacific,unknown,2024-10-13,444
762,jessica taylor,consumer,middle east & africa,unknown,2024-10-14,443
1329,patricia santos,home office,asia pacific,unknown,2024-10-14,443
1650,wei li,consumer,asia pacific,unknown,2024-10-14,443
949,linda rodriguez,corporate,north america,unknown,2024-10-15,442
1646,wei khan,consumer,north america,unknown,2024-10-15,442
843,kenji jones,corporate,north america,unknown,2024-10-16,441
620,isabella schmidt,consumer,south america,unknown,2024-10-17,440
1010,maria johnson,corporate,north america,unknown,2024-10-17,440
1551,sophie johansson,corporate,middle east & africa,unknown,2024-10-17,440
898,li müller,corporate,asia pacific,unknown,2024-10-18,439
647,ivan romano,consumer,asia pacific,unknown,2024-10-19,438
975,lucas park,consumer,middle east & africa,unknown,2024-10-19,438
1612,thomas johnson,corporate,north america,unknown,2024-10-19,438
1749,zara hassan,consumer,north america,unknown,2024-10-21,436
588,ingrid martinez,home office,north america,unknown,2024-10-23,434
1611,thomas jackson,home office,middle east & africa,unknown,2024-10-23,434
352,elizabeth patel,consumer,south america,unknown,2024-10-24,433
1591,susan patel,corporate,europe,unknown,2024-10-24,433
538,hanna thomas,corporate,europe,unknown,2024-10-25,432
1430,richard jackson,home office,europe,unknown,2024-10-25,432
59,amina harris,consumer,north america,unknown,2024-10-26,431
449,fatima williams,corporate,europe,unknown,2024-10-26,431
497,giulia li,consumer,middle east & africa,unknown,2024-10-26,431
1235,olivia nilsson,home office,asia pacific,unknown,2024-10-26,431
111,ava miller,consumer,asia pacific,unknown,2024-10-27,430
304,david rodriguez,consumer,asia pacific,unknown,2024-10-27,430
488,giulia brown,consumer,europe,unknown,2024-10-27,430
539,hanna weber,corporate,asia pacific,unknown,2024-10-27,430
1680,william ferrari,corporate,europe,unknown,2024-10-27,430
997,marco rodriguez,consumer,asia pacific,unknown,2024-10-28,429
902,li rossi,corporate,south america,unknown,2024-10-29,428
1273,omar thomas,consumer,europe,unknown,2024-10-29,428
164,barbara miller,consumer,asia pacific,unknown,2024-10-30,427
1065,mary white,consumer,north america,unknown,2024-10-30,427
1413,raj sato,corporate,south america,unknown,2024-10-30,427
165,barbara moreau,home office,middle east & africa,unknown,2024-10-31,426
182,carlos davis,home office,asia pacific,unknown,2024-10-31,426
305,david schmidt,consumer,europe,unknown,2024-10-31,426
872,layla garcia,corporate,north america,unknown,2024-10-31,426
1385,priya sato,consumer,europe,unknown,2024-10-31,426
239,christopher fischer,consumer,europe,unknown,2024-11-01,425
692,james harris,consumer,asia pacific,unknown,2024-11-02,424
873,layla garcia,consumer,europe,unknown,2024-11-02,424
217,chen patel,home office,asia pacific,unknown,2024-11-05,421
594,ingrid sato,consumer,north america,unknown,2024-11-05,421
1480,sakura ahmed,corporate,europe,unknown,2024-11-05,421
1747,zara fischer,consumer,asia pacific,unknown,2024-11-05,421
361,elizabeth wang,corporate,north america,unknown,2024-11-07,419
956,linda thompson,consumer,europe,unknown,2024-11-07,419
1082,mia laurent,corporate,europe,unknown,2024-11-07,419
454,fatima zhang,consumer,north america,unknown,2024-11-08,418
129,ayumi laurent,consumer,south america,unknown,2024-11-09,417
1041,mary fischer,consumer,south america,unknown,2024-11-09,417
1167,noah ferrari,consumer,north america,unknown,2024-11-09,417
1607,thomas costa,consumer,europe,unknown,2024-11-09,417
1670,wei wang,consumer,asia pacific,unknown,2024-11-09,417
31,ali hassan,home office,north america,unknown,2024-11-10,416
1653,wei moreau,consumer,europe,unknown,2024-11-13,413
563,hans miller,home office,north america,unknown,2024-11-14,412
1277,omar yamamoto,home office,europe,unknown,2024-11-15,411
474,felix romano,corporate,north america,unknown,2024-11-16,410
1137,nadia dubois,consumer,north america,unknown,2024-11-16,410
23,ahmed tanaka,corporate,north america,unknown,2024-11-17,409
248,christopher miller,consumer,asia pacific,unknown,2024-11-17,409
646,ivan robinson,consumer,europe,unknown,2024-11-17,409
785,joseph ali,consumer,europe,unknown,2024-11-17,409
1340,pierre hassan,home office,north america,unknown,2024-11-18,408
1555,sophie kim,consumer,asia pacific,unknown,2024-11-19,407
85,amir johansson,consumer,asia pacific,unknown,2024-11-20,406
136,ayumi robinson,corporate,north america,unknown,2024-11-20,406
699,james oliveira,corporate,north america,unknown,2024-11-21,405
897,li miller,consumer,europe,unknown,2024-11-21,405
972,lucas müller,consumer,asia pacific,unknown,2024-11-21,405
1564,sophie pereira,home office,europe,unknown,2024-11-21,405
1311,oscar zhang,consumer,europe,unknown,2024-11-22,404
104,ava fischer,consumer,north america,unknown,2024-11-24,402
195,carlos sharma,corporate,north america,unknown,2024-11-24,402
638,ivan martin,consumer,europe,unknown,2024-11-24,402
729,jennifer romano,consumer,north america,unknown,2024-11-25,401
751,jessica müller,consumer,asia pacific,unknown,2024-11-25,401
114,ava rodriguez,corporate,europe,unknown,2024-11-26,400
1249,olivia zhang,home office,north america,unknown,2024-11-26,400
1403,raj johnson,consumer,asia pacific,unknown,2024-11-26,400
686,james ali,home office,north america,unknown,2024-11-28,398
923,liam patel,home office,south america,unknown,2024-11-28,398
1280,oscar anderson,corporate,europe,unknown,2024-11-28,398
412,ethan moreau,consumer,europe,unknown,2024-11-29,397
750,jessica moreau,corporate,europe,unknown,2024-11-30,396
1024,maria suzuki,corporate,north america,unknown,2024-11-30,396
1501,sakura thomas,corporate,north america,unknown,2024-11-30,396
1532,sarah santos,consumer,south america,unknown,2024-12-01,395
693,james johansson,corporate,europe,unknown,2024-12-02,394
1138,nadia harris,home office,north america,unknown,2024-12-03,393
1353,pierre weber,consumer,europe,unknown,2024-12-03,393
1738,yuki thomas,corporate,south america,unknown,2024-12-03,393
265,clara garcia,consumer,asia pacific,unknown,2024-12-05,391
600,ingrid yamamoto,corporate,asia pacific,unknown,2024-12-06,390
681,jamal wang,consumer,north america,unknown,2024-12-08,388
1634,wei ali,corporate,europe,unknown,2024-12-08,388
1712,xiao robinson,corporate,north america,unknown,2024-12-08,388
939,linda harris,consumer,middle east & africa,unknown,2024-12-09,387
1031,maria yamamoto,consumer,north america,unknown,2024-12-09,387
1515,sarah johansson,home office,asia pacific,unknown,2024-12-09,387
642,ivan park,consumer,asia pacific,unknown,2024-12-10,386
738,jennifer zhang,consumer,asia pacific,unknown,2024-12-11,385
1083,mia li,corporate,north america,unknown,2024-12-11,385
1154,nadia santos,consumer,asia pacific,unknown,2024-12-11,385
1,ahmed ali,consumer,north america,unknown,2024-12-13,383
404,ethan johnson,consumer,middle east & africa,unknown,2024-12-13,383
13,ahmed johnson,corporate,europe,unknown,2024-12-14,382
159,barbara johnson,corporate,asia pacific,unknown,2024-12-14,382
1628,thomas thompson,consumer,north america,unknown,2024-12-14,382
753,jessica nilsson,home office,south america,unknown,2024-12-15,381
1767,zara weber,consumer,asia pacific,unknown,2024-12-15,381
115,ava rossi,consumer,europe,unknown,2024-12-16,380
629,ivan ali,home office,north america,unknown,2024-12-16,380
146,ayumi taylor,home office,europe,unknown,2024-12-17,379
18,ahmed sharma,consumer,asia pacific,unknown,2024-12-18,378
259,clara ali,consumer,north america,unknown,2024-12-20,376
593,ingrid santos,consumer,europe,unknown,2024-12-21,375
1510,sarah davis,consumer,middle east & africa,unknown,2024-12-21,375
820,karen romano,consumer,north america,unknown,2024-12-23,373
1314,patricia costa,home office,europe,unknown,2024-12-23,373
1438,richard park,consumer,middle east & africa,unknown,2024-12-24,372
1038,mary clark,consumer,north america,unknown,2024-12-25,371
657,jamal chen,corporate,middle east & africa,unknown,2024-12-26,370
1150,nadia robinson,home office,asia pacific,unknown,2024-12-27,369
1334,pierre ahmed,corporate,europe,unknown,2024-12-30,366
1745,zara davis,home office,middle east & africa,unknown,2024-12-30,366
933,liam taylor,corporate,asia pacific,unknown,2024-12-31,365
1726,yuki costa,consumer,middle east & africa,unknown,2024-12-31,365
127,ayumi khan,consumer,north america,unknown,2025-01-01,364
867,layla ahmed,home office,asia pacific,unknown,2025-01-02,363
739,jessica anderson,corporate,north america,unknown,2025-01-03,362
1627,thomas thomas,home office,north america,unknown,2025-01-03,362
1297,oscar nilsson,consumer,europe,unknown,2025-01-04,361
1147,nadia oliveira,consumer,north america,unknown,2025-01-05,360
1301,oscar schmidt,corporate,asia pacific,unknown,2025-01-05,360
694,james johansson,home office,north america,unknown,2025-01-06,359
1429,richard jackson,consumer,north america,unknown,2025-01-06,359
1443,richard rossi,consumer,south america,unknown,2025-01-08,357
1483,sakura costa,consumer,north america,unknown,2025-01-08,357
665,jamal kim,consumer,north america,unknown,2025-01-09,356
915,liam davis,consumer,europe,unknown,2025-01-09,356
1541,sophie ahmed,corporate,europe,unknown,2025-01-10,355
242,christopher jackson,consumer,asia pacific,unknown,2025-01-11,354
162,barbara khan,consumer,north america,unknown,2025-01-12,353
322,diego kim,consumer,europe,unknown,2025-01-12,353
384,emma müller,corporate,europe,unknown,2025-01-16,349
271,clara laurent,corporate,north america,unknown,2025-01-17,348
926,liam rodriguez,consumer,middle east & africa,unknown,2025-01-18,347
993,marco kim,home office,south america,unknown,2025-01-19,346
1467,robert rodriguez,consumer,asia pacific,unknown,2025-01-19,346
39,ali leroy,consumer,asia pacific,unknown,2025-01-20,345
1116,michael nilsson,corporate,south america,unknown,2025-01-20,345
89,amir rodriguez,consumer,middle east & africa,unknown,2025-01-21,344
1047,mary khan,home office,north america,unknown,2025-01-24,341
1316,patricia ferrari,consumer,europe,unknown,2025-01-24,341
1459,robert harris,home office,asia pacific,unknown,2025-01-24,341
247,christopher martinez,consumer,asia pacific,unknown,2025-01-25,340
172,barbara sharma,corporate,north america,unknown,2025-01-26,339
173,barbara singh,consumer,north america,unknown,2025-01-26,339
503,giulia rodriguez,home office,middle east & africa,unknown,2025-01-26,339
622,isabella tanaka,consumer,europe,unknown,2025-01-26,339
1102,michael davis,home office,north america,unknown,2025-01-26,339
1401,raj garcia,consumer,south america,unknown,2025-01-29,336
846,kenji martin,consumer,europe,unknown,2025-01-30,335
604,isabella davis,consumer,europe,unknown,2025-02-01,333
1057,mary patel,consumer,europe,unknown,2025-02-02,332
237,christopher clark,corporate,south america,unknown,2025-02-03,331
1096,mia weber,consumer,europe,unknown,2025-02-03,331
700,james patel,corporate,north america,unknown,2025-02-05,329
989,marco davis,consumer,asia pacific,unknown,2025-02-05,329
1017,maria moreau,consumer,europe,unknown,2025-02-05,329
1388,priya singh,consumer,europe,unknown,2025-02-05,329
141,ayumi smith,consumer,asia pacific,unknown,2025-02-07,327
369,emma clark,consumer,north america,unknown,2025-02-07,327
893,li harris,consumer,asia pacific,unknown,2025-02-08,326
1181,noah suzuki,consumer,asia pacific,unknown,2025-02-08,326
1278,omar yamamoto,consumer,middle east & africa,unknown,2025-02-10,324
1479,robert wang,home office,north america,unknown,2025-02-10,324
135,ayumi pereira,consumer,north america,unknown,2025-02-11,323
223,chen rossi,corporate,north america,unknown,2025-02-11,323
5,ahmed dubois,consumer,north america,unknown,2025-02-12,322
1453,robert chen,consumer,north america,unknown,2025-02-12,322
749,jessica moreau,consumer,north america,unknown,2025-02-14,320
859,kenji smith,consumer,europe,unknown,2025-02-14,320
685,james ahmed,home office,north america,unknown,2025-02-15,319
1326,patricia park,corporate,north america,unknown,2025-02-15,319
1292,oscar martinez,corporate,asia pacific,unknown,2025-02-17,317
907,li suzuki,consumer,europe,unknown,2025-02-18,316
759,jessica schmidt,consumer,asia pacific,unknown,2025-02-19,315
607,isabella jackson,corporate,asia pacific,unknown,2025-02-20,314
1055,mary miller,home office,europe,unknown,2025-02-20,314
1486,sakura harris,consumer,europe,unknown,2025-02-20,314
1626,thomas tanaka,consumer,asia pacific,unknown,2025-02-20,314
1421,raj yamamoto,consumer,asia pacific,unknown,2025-02-21,313
1426,richard dubois,home office,north america,unknown,2025-02-21,313
93,amir taylor,consumer,europe,unknown,2025-02-22,312
411,ethan li,consumer,asia pacific,unknown,2025-02-22,312
262,clara costa,corporate,europe,unknown,2025-02-24,310
22,ahmed smith,consumer,north america,unknown,2025-02-26,308
828,karen suzuki,home office,asia pacific,unknown,2025-02-26,308
679,jamal singh,home office,south america,unknown,2025-02-27,307
120,ayumi clark,home office,north america,unknown,2025-02-28,306
988,lucas yamamoto,consumer,middle east & africa,unknown,2025-03-01,305
1210,olga taylor,home office,north america,unknown,2025-03-01,305
371,emma dubois,consumer,europe,unknown,2025-03-03,303
541,hanna williams,corporate,north america,unknown,2025-03-05,301
734,jennifer thomas,consumer,south america,unknown,2025-03-05,301
803,joseph weber,consumer,north america,unknown,2025-03-05,301
1248,olivia zhang,consumer,north america,unknown,2025-03-06,300
222,chen romano,consumer,asia pacific,unknown,2025-03-07,299
840,kenji johansson,consumer,europe,unknown,2025-03-07,299
1112,michael leroy,home office,north america,unknown,2025-03-07,299
754,jessica park,home office,europe,unknown,2025-03-09,297
1018,maria müller,corporate,north america,unknown,2025-03-09,297
564,hans müller,consumer,middle east & africa,unknown,2025-03-10,296
780,john rodriguez,consumer,south america,unknown,2025-03-11,295
1597,susan white,home office,south america,unknown,2025-03-12,294
636,ivan leroy,home office,north america,unknown,2025-03-14,292
506,giulia singh,consumer,north america,unknown,2025-03-15,291
508,giulia taylor,consumer,europe,unknown,2025-03-15,291
1533,sarah sharma,home office,north america,unknown,2025-03-15,291
719,jennifer harris,home office,europe,unknown,2025-03-16,290
1343,pierre leroy,home office,north america,unknown,2025-03-16,290
1722,xiao weber,home office,europe,unknown,2025-03-16,290
1068,mia anderson,consumer,europe,unknown,2025-03-17,289
1423,richard ali,consumer,asia pacific,unknown,2025-03-18,288
1451,richard zhang,corporate,middle east & africa,unknown,2025-03-18,288
49,ali taylor,consumer,north america,unknown,2025-03-19,287
28,ahmed zhang,corporate,north america,unknown,2025-03-20,286
1246,olivia white,consumer,asia pacific,unknown,2025-03-20,286
876,layla johansson,corporate,middle east & africa,unknown,2025-03-21,285
1330,patricia wang,corporate,europe,unknown,2025-03-22,284
1504,sakura zhang,consumer,europe,unknown,2025-03-22,284
186,carlos jones,home office,north america,unknown,2025-03-25,281
366,emma anderson,home office,north america,unknown,2025-03-26,280
542,hans ali,corporate,europe,unknown,2025-03-26,280
775,john martin,home office,europe,unknown,2025-03-26,280
1606,thomas clark,consumer,europe,unknown,2025-03-26,280
567,hans patel,consumer,north america,unknown,2025-03-27,279
1229,olivia kim,consumer,middle east & africa,unknown,2025-03-27,279
1305,oscar thompson,consumer,asia pacific,unknown,2025-03-27,279
1036,mary chen,home office,north america,unknown,2025-03-28,278
1550,sophie jackson,consumer,asia pacific,unknown,2025-03-29,277
984,lucas tanaka,home office,middle east & africa,unknown,2025-03-30,276
1402,raj harris,consumer,north america,unknown,2025-03-30,276
434,fatima müller,corporate,europe,unknown,2025-03-31,275
510,giulia white,consumer,asia pacific,unknown,2025-03-31,275
1482,sakura chen,corporate,asia pacific,unknown,2025-03-31,275
10,ahmed jackson,corporate,middle east & africa,unknown,2025-04-01,274
625,isabella thompson,consumer,asia pacific,unknown,2025-04-02,273
1505,sarah brown,consumer,north america,unknown,2025-04-02,273
180,carlos ali,consumer,asia pacific,unknown,2025-04-04,271
266,clara garcia,consumer,north america,unknown,2025-04-04,271
847,kenji martin,home office,south america,unknown,2025-04-04,271
1214,olga wang,corporate,europe,unknown,2025-04-04,271
330,diego rossi,corporate,north america,unknown,2025-04-05,270
363,elizabeth williams,consumer,north america,unknown,2025-04-05,270
1652,wei moreau,corporate,asia pacific,unknown,2025-04-05,270
388,emma romano,home office,europe,unknown,2025-04-06,269
507,giulia smith,corporate,north america,unknown,2025-04-07,268
1272,omar thomas,consumer,asia pacific,unknown,2025-04-07,268
1715,xiao rodriguez,corporate,europe,unknown,2025-04-07,268
368,emma chen,consumer,asia pacific,unknown,2025-04-08,267
1384,priya romano,home office,europe,unknown,2025-04-09,266
43,ali müller,consumer,asia pacific,unknown,2025-04-10,265
337,diego weber,home office,europe,unknown,2025-04-10,265
1699,william wang,home office,middle east & africa,unknown,2025-04-10,265
64,amina khan,corporate,asia pacific,unknown,2025-04-11,264
303,david park,consumer,middle east & africa,unknown,2025-04-11,264
698,james miller,home office,north america,unknown,2025-04-11,264
1186,olga ali,consumer,middle east & africa,unknown,2025-04-11,264
1207,olga russo,consumer,europe,unknown,2025-04-11,264
1382,priya patel,home office,south america,unknown,2025-04-11,264
9,ahmed hassan,corporate,north america,unknown,2025-04-12,263
579,hans zhang,home office,europe,unknown,2025-04-12,263
580,ingrid clark,corporate,north america,unknown,2025-04-12,263
722,jennifer leroy,corporate,asia pacific,unknown,2025-04-12,263
789,joseph garcia,consumer,asia pacific,unknown,2025-04-12,263
78,amir ali,consumer,europe,unknown,2025-04-13,262
1534,sarah smith,home office,south america,unknown,2025-04-13,262
1553,sophie jones,consumer,europe,unknown,2025-04-13,262
1447,richard weber,consumer,north america,unknown,2025-04-14,261
1450,richard yamamoto,corporate,south america,unknown,2025-04-14,261
573,hans sharma,consumer,middle east & africa,unknown,2025-04-16,259
1063,mary weber,consumer,middle east & africa,unknown,2025-04-17,258
1656,wei müller,corporate,middle east & africa,unknown,2025-04-17,258
526,hanna li,consumer,asia pacific,unknown,2025-04-18,257
874,layla jackson,home office,asia pacific,unknown,2025-04-18,257
1220,olivia anderson,consumer,north america,unknown,2025-04-18,257
1635,wei anderson,consumer,asia pacific,unknown,2025-04-19,256
559,hans kumar,consumer,south america,unknown,2025-04-20,255
880,layla leroy,corporate,middle east & africa,unknown,2025-04-20,255
1648,wei li,corporate,south america,unknown,2025-04-20,255
1339,pierre garcia,home office,north america,unknown,2025-04-21,254
69,amina singh,consumer,north america,unknown,2025-04-22,253
296,david chen,corporate,south america,unknown,2025-04-22,253
1723,xiao white,corporate,europe,unknown,2025-04-22,253
1346,pierre pereira,consumer,asia pacific,unknown,2025-04-24,251
913,liam clark,consumer,middle east & africa,unknown,2025-04-25,250
592,ingrid robinson,home office,south america,unknown,2025-04-26,249
964,lucas costa,consumer,north america,unknown,2025-04-27,248
1124,michael tanaka,consumer,europe,unknown,2025-04-27,248
225,chen santos,corporate,asia pacific,unknown,2025-04-28,247
255,christopher tanaka,home office,middle east & africa,unknown,2025-04-28,247
1552,sophie johnson,home office,europe,unknown,2025-04-28,247
1408,raj pereira,consumer,north america,unknown,2025-04-30,245
1565,sophie rossi,corporate,north america,unknown,2025-04-30,245
532,hanna rodriguez,consumer,europe,unknown,2025-05-01,244
718,jennifer harris,corporate,south america,unknown,2025-05-01,244
810,karen hassan,home office,europe,unknown,2025-05-01,244
241,christopher harris,corporate,europe,unknown,2025-05-02,243
870,layla ferrari,corporate,asia pacific,unknown,2025-05-03,242
397,emma wang,consumer,europe,unknown,2025-05-04,241
546,hans costa,consumer,middle east & africa,unknown,2025-05-04,241
741,jessica brown,home office,north america,unknown,2025-05-04,241
1266,omar patel,home office,europe,unknown,2025-05-04,241
124,ayumi harris,consumer,north america,unknown,2025-05-06,239
243,christopher jones,consumer,north america,unknown,2025-05-06,239
801,joseph thompson,consumer,south america,unknown,2025-05-06,239
1718,xiao sharma,consumer,south america,unknown,2025-05-06,239
1455,robert davis,consumer,asia pacific,unknown,2025-05-07,238
1522,sarah leroy,corporate,north america,unknown,2025-05-07,238
452,fatima yamamoto,consumer,south america,unknown,2025-05-08,237
798,joseph schmidt,home office,asia pacific,unknown,2025-05-08,237
1448,richard williams,consumer,asia pacific,unknown,2025-05-08,237
1537,sarah tanaka,consumer,asia pacific,unknown,2025-05-08,237
1151,nadia rodriguez,consumer,north america,unknown,2025-05-09,236
1322,patricia leroy,consumer,asia pacific,unknown,2025-05-09,236
1752,zara miller,consumer,south america,unknown,2025-05-09,236
1279,oscar ali,corporate,europe,unknown,2025-05-10,235
176,barbara white,consumer,asia pacific,unknown,2025-05-11,234
1579,susan garcia,corporate,south america,unknown,2025-05-11,234
1290,oscar martin,consumer,europe,unknown,2025-05-12,233
1484,sakura davis,consumer,north america,unknown,2025-05-12,233
1608,thomas costa,corporate,north america,unknown,2025-05-12,233
307,david smith,corporate,north america,unknown,2025-05-13,232
422,fatima davis,consumer,middle east & africa,unknown,2025-05-13,232
582,ingrid davis,corporate,south america,unknown,2025-05-13,232
1587,susan leroy,consumer,asia pacific,unknown,2025-05-13,232
1633,thomas zhang,home office,asia pacific,unknown,2025-05-13,232
961,lucas brown,consumer,middle east & africa,unknown,2025-05-14,231
671,jamal pereira,corporate,asia pacific,unknown,2025-05-15,230
1192,olga kim,corporate,south america,unknown,2025-05-15,230
175,barbara weber,corporate,middle east & africa,unknown,2025-05-16,229
556,hans khan,consumer,north america,unknown,2025-05-16,229
234,christopher ahmed,corporate,north america,unknown,2025-05-17,228
649,ivan sharma,corporate,north america,unknown,2025-05-17,228
529,hanna nilsson,consumer,north america,unknown,2025-05-18,227
865,kenji yamamoto,consumer,asia pacific,unknown,2025-05-18,227
935,liam white,corporate,north america,unknown,2025-05-18,227
1700,william zhang,consumer,south america,unknown,2025-05-18,227
581,ingrid clark,consumer,north america,unknown,2025-05-20,225
1115,michael miller,corporate,middle east & africa,unknown,2025-05-20,225
1223,olivia clark,corporate,middle east & africa,unknown,2025-05-20,225
1176,noah nilsson,consumer,north america,unknown,2025-05-21,224
1683,william khan,corporate,europe,unknown,2025-05-22,223
157,barbara fischer,corporate,asia pacific,unknown,2025-05-24,221
1358,priya brown,corporate,asia pacific,unknown,2025-05-24,221
1321,patricia kim,home office,europe,unknown,2025-05-26,219
112,ava oliveira,consumer,europe,unknown,2025-05-29,216
118,ava yamamoto,consumer,north america,unknown,2025-05-29,216
1127,michael yamamoto,corporate,asia pacific,unknown,2025-05-29,216
1333,patricia zhang,corporate,north america,unknown,2025-05-29,216
869,layla chen,corporate,europe,unknown,2025-05-30,215
1631,thomas weber,home office,middle east & africa,unknown,2025-05-30,215
1640,wei harris,corporate,asia pacific,unknown,2025-05-30,215
957,linda wang,consumer,europe,unknown,2025-05-31,214
1032,maria yamamoto,consumer,asia pacific,unknown,2025-05-31,214
71,amina tanaka,consumer,north america,unknown,2025-06-01,213
967,lucas kim,consumer,north america,unknown,2025-06-01,213
1513,sarah hassan,corporate,north america,unknown,2025-06-02,212
224,chen rossi,home office,north america,unknown,2025-06-03,211
1145,nadia martin,home office,europe,unknown,2025-06-03,211
